"individual","Block","trait","trait_id"
1427,1,5.9112,"PA.TreatW"
1428,5,9.764,"PA.TreatW"
1431,1,10.3009,"PA.TreatW"
1432,3,10.3073,"PA.TreatW"
1437,5,10.6939,"PA.TreatW"
1440,3,19.2029,"PA.TreatW"
1443,3,5.3907,"PA.TreatW"
1444,5,4.5051,"PA.TreatW"
1445,3,6.6848,"PA.TreatW"
1451,3,9.068,"PA.TreatW"
1453,1,13.2658,"PA.TreatW"
1457,5,NA,"PA.TreatW"
1458,1,5.8591,"PA.TreatW"
1460,1,8.3819,"PA.TreatW"
1462,1,6.7262,"PA.TreatW"
1465,3,26.8161,"PA.TreatW"
1473,5,17.2754,"PA.TreatW"
1474,1,20.7302,"PA.TreatW"
1475,3,20.155,"PA.TreatW"
1477,1,17.2333,"PA.TreatW"
1479,1,8.2109,"PA.TreatW"
1484,1,16.3144,"PA.TreatW"
1486,3,NA,"PA.TreatW"
1487,3,9.0473,"PA.TreatW"
1488,1,4.8067,"PA.TreatW"
1489,1,7.9088,"PA.TreatW"
1490,5,13.0025,"PA.TreatW"
1491,5,NA,"PA.TreatW"
1492,3,6.4923,"PA.TreatW"
1493,3,3.1362,"PA.TreatW"
1496,3,5.9684,"PA.TreatW"
1497,5,3.0071,"PA.TreatW"
1498,1,9.9437,"PA.TreatW"
1499,5,10.5949,"PA.TreatW"
1500,1,8.4608,"PA.TreatW"
1507,3,11.9859,"PA.TreatW"
1508,5,5.6247,"PA.TreatW"
1510,1,12.4844,"PA.TreatW"
1512,1,14.8828,"PA.TreatW"
1516,3,5.6335,"PA.TreatW"
1518,3,8.1211,"PA.TreatW"
1520,1,9.9654,"PA.TreatW"
1526,5,NA,"PA.TreatW"
1527,1,15.1286,"PA.TreatW"
1528,3,8.9512,"PA.TreatW"
1532,3,4.0588,"PA.TreatW"
1535,5,7.0069,"PA.TreatW"
1542,5,18.2287,"PA.TreatW"
1543,1,24.6063,"PA.TreatW"
1545,5,6.7827,"PA.TreatW"
1546,5,6.772,"PA.TreatW"
1547,3,8.2874,"PA.TreatW"
1561,1,9.8471,"PA.TreatW"
1562,5,4.0669,"PA.TreatW"
1565,1,13.1287,"PA.TreatW"
1569,3,11.6163,"PA.TreatW"
1570,5,15.5108,"PA.TreatW"
1571,3,3.805,"PA.TreatW"
1572,1,11.7444,"PA.TreatW"
1574,3,NA,"PA.TreatW"
1575,1,20.7113,"PA.TreatW"
1620,1,16.0061,"PA.TreatW"
1623,3,18.6802,"PA.TreatW"
1624,5,NA,"PA.TreatW"
1625,5,15.6278,"PA.TreatW"
1626,3,2.4907,"PA.TreatW"
1663,3,8.6026,"PA.TreatW"
1664,1,30.4311,"PA.TreatW"
1665,5,4.7184,"PA.TreatW"
1700,1,5.8874,"PA.TreatW"
1,4,NA,"PhiPSII.TreatD"
3,2,0.372881356,"PhiPSII.TreatD"
4,2,0.258785942,"PhiPSII.TreatD"
91,6,0.375358166,"PhiPSII.TreatD"
94,2,0.303630363,"PhiPSII.TreatD"
96,6,NA,"PhiPSII.TreatD"
159,6,0.449704142,"PhiPSII.TreatD"
160,4,0.277372263,"PhiPSII.TreatD"
294,4,0.402684564,"PhiPSII.TreatD"
893,6,0.363395225,"PhiPSII.TreatD"
1195,4,NA,"PhiPSII.TreatD"
1197,6,0.41576087,"PhiPSII.TreatD"
1199,2,0.323144105,"PhiPSII.TreatD"
1201,4,0.253731343,"PhiPSII.TreatD"
1204,2,0.351129363,"PhiPSII.TreatD"
1212,4,0.24137931,"PhiPSII.TreatD"
1213,2,0.450928382,"PhiPSII.TreatD"
1221,6,0.448467967,"PhiPSII.TreatD"
1223,6,0.43,"PhiPSII.TreatD"
1227,2,0.374476987,"PhiPSII.TreatD"
1228,4,0.356043956,"PhiPSII.TreatD"
1230,2,0.225663717,"PhiPSII.TreatD"
1231,4,NA,"PhiPSII.TreatD"
1233,6,0.217948718,"PhiPSII.TreatD"
1234,6,0.360248447,"PhiPSII.TreatD"
1235,4,0.476190476,"PhiPSII.TreatD"
1237,2,0.239057239,"PhiPSII.TreatD"
1238,2,0.417283951,"PhiPSII.TreatD"
1240,4,NA,"PhiPSII.TreatD"
1241,4,NA,"PhiPSII.TreatD"
1242,2,0.369501466,"PhiPSII.TreatD"
1243,6,0.355392157,"PhiPSII.TreatD"
1244,6,0.46803653,"PhiPSII.TreatD"
1245,4,0.389937107,"PhiPSII.TreatD"
1246,2,0.286764706,"PhiPSII.TreatD"
1251,6,0.300925926,"PhiPSII.TreatD"
1252,6,0.515822785,"PhiPSII.TreatD"
1253,2,0.309701493,"PhiPSII.TreatD"
1256,6,0.325581395,"PhiPSII.TreatD"
1258,4,NA,"PhiPSII.TreatD"
1261,2,0.381270903,"PhiPSII.TreatD"
1262,6,0.321138211,"PhiPSII.TreatD"
1269,6,NA,"PhiPSII.TreatD"
1270,6,NA,"PhiPSII.TreatD"
1274,6,0.416666667,"PhiPSII.TreatD"
1279,2,NA,"PhiPSII.TreatD"
1281,4,NA,"PhiPSII.TreatD"
1282,6,0.423333333,"PhiPSII.TreatD"
1283,2,0.441964286,"PhiPSII.TreatD"
1284,4,0.379310345,"PhiPSII.TreatD"
1285,6,0.205673759,"PhiPSII.TreatD"
1288,6,NA,"PhiPSII.TreatD"
1292,6,NA,"PhiPSII.TreatD"
1296,2,NA,"PhiPSII.TreatD"
1298,4,NA,"PhiPSII.TreatD"
1299,4,NA,"PhiPSII.TreatD"
1304,6,0.469208211,"PhiPSII.TreatD"
1308,6,0.335640138,"PhiPSII.TreatD"
1309,2,0.345714286,"PhiPSII.TreatD"
1313,4,NA,"PhiPSII.TreatD"
1324,4,0.428143713,"PhiPSII.TreatD"
1325,4,NA,"PhiPSII.TreatD"
1327,6,0.398119122,"PhiPSII.TreatD"
1328,2,0.259259259,"PhiPSII.TreatD"
1331,6,0.356890459,"PhiPSII.TreatD"
1332,6,0.367003367,"PhiPSII.TreatD"
1334,6,0.231046931,"PhiPSII.TreatD"
1337,4,NA,"PhiPSII.TreatD"
1338,4,0.378151261,"PhiPSII.TreatD"
1339,2,0.405963303,"PhiPSII.TreatD"
1343,2,0.380846325,"PhiPSII.TreatD"
1344,4,0.406940063,"PhiPSII.TreatD"
1346,2,0.362745098,"PhiPSII.TreatD"
1351,4,NA,"PhiPSII.TreatD"
1352,2,0.432692308,"PhiPSII.TreatD"
1357,4,0.410179641,"PhiPSII.TreatD"
1359,4,0.294985251,"PhiPSII.TreatD"
1360,6,0.24829932,"PhiPSII.TreatD"
1362,6,0.139534884,"PhiPSII.TreatD"
1363,2,0.198067633,"PhiPSII.TreatD"
1364,2,0.346504559,"PhiPSII.TreatD"
1365,4,0.275862069,"PhiPSII.TreatD"
1366,6,0.341530055,"PhiPSII.TreatD"
1370,4,0.316883117,"PhiPSII.TreatD"
1376,2,0.437699681,"PhiPSII.TreatD"
1377,2,NA,"PhiPSII.TreatD"
1379,4,0.231578947,"PhiPSII.TreatD"
1380,2,0.324384787,"PhiPSII.TreatD"
1381,4,0.344230769,"PhiPSII.TreatD"
1382,6,0.498800959,"PhiPSII.TreatD"
1383,2,0.251121076,"PhiPSII.TreatD"
1384,6,0.346570397,"PhiPSII.TreatD"
1385,2,0.477124183,"PhiPSII.TreatD"
1386,4,NA,"PhiPSII.TreatD"
1387,6,0.322666667,"PhiPSII.TreatD"
1389,4,NA,"PhiPSII.TreatD"
1392,2,NA,"PhiPSII.TreatD"
1393,2,0.461538462,"PhiPSII.TreatD"
1395,4,0.386243386,"PhiPSII.TreatD"
1397,6,0.335064935,"PhiPSII.TreatD"
1399,4,0.346938776,"PhiPSII.TreatD"
1400,2,0.368852459,"PhiPSII.TreatD"
1401,2,0.324414716,"PhiPSII.TreatD"
1408,6,0.451990632,"PhiPSII.TreatD"
1409,2,NA,"PhiPSII.TreatD"
1417,2,0.353741497,"PhiPSII.TreatD"
1418,4,0.375838926,"PhiPSII.TreatD"
1419,2,0.258785942,"PhiPSII.TreatD"
1423,4,0.353221957,"PhiPSII.TreatD"
1424,4,NA,"PhiPSII.TreatD"
1429,2,0.427616927,"PhiPSII.TreatD"
1430,2,0.40521327,"PhiPSII.TreatD"
1433,6,0.294736842,"PhiPSII.TreatD"
1434,4,0.318318318,"PhiPSII.TreatD"
1435,2,0.245945946,"PhiPSII.TreatD"
1436,4,0.24137931,"PhiPSII.TreatD"
1438,4,0.438395415,"PhiPSII.TreatD"
1439,6,0.49034749,"PhiPSII.TreatD"
1441,4,0.322128852,"PhiPSII.TreatD"
1442,2,NA,"PhiPSII.TreatD"
1446,2,NA,"PhiPSII.TreatD"
1447,4,NA,"PhiPSII.TreatD"
1448,2,0.405737705,"PhiPSII.TreatD"
1449,6,0.207142857,"PhiPSII.TreatD"
1450,6,0.306273063,"PhiPSII.TreatD"
1452,4,0.279279279,"PhiPSII.TreatD"
1454,6,0.427272727,"PhiPSII.TreatD"
1455,2,0.248888889,"PhiPSII.TreatD"
1456,6,0.266881029,"PhiPSII.TreatD"
1459,6,0.13559322,"PhiPSII.TreatD"
1461,4,0.282312925,"PhiPSII.TreatD"
1463,6,0.356060606,"PhiPSII.TreatD"
1464,6,0.482673267,"PhiPSII.TreatD"
1466,4,0.2406639,"PhiPSII.TreatD"
1467,4,0.316239316,"PhiPSII.TreatD"
1468,6,0.324324324,"PhiPSII.TreatD"
1469,4,NA,"PhiPSII.TreatD"
1470,6,0.484293194,"PhiPSII.TreatD"
1471,2,NA,"PhiPSII.TreatD"
1476,2,0.460240964,"PhiPSII.TreatD"
1478,6,NA,"PhiPSII.TreatD"
1480,4,0.336956522,"PhiPSII.TreatD"
1481,6,0.384,"PhiPSII.TreatD"
1482,4,NA,"PhiPSII.TreatD"
1483,4,NA,"PhiPSII.TreatD"
1485,2,0.260770975,"PhiPSII.TreatD"
1494,4,0.337979094,"PhiPSII.TreatD"
1495,2,0.397101449,"PhiPSII.TreatD"
1504,2,0.363934426,"PhiPSII.TreatD"
1505,6,0.275362319,"PhiPSII.TreatD"
1506,4,NA,"PhiPSII.TreatD"
1509,2,0.378947368,"PhiPSII.TreatD"
1511,4,NA,"PhiPSII.TreatD"
1513,4,0.009615385,"PhiPSII.TreatD"
1514,2,0.417142857,"PhiPSII.TreatD"
1517,4,0.352348993,"PhiPSII.TreatD"
1519,6,0.445820433,"PhiPSII.TreatD"
1521,6,NA,"PhiPSII.TreatD"
1525,4,NA,"PhiPSII.TreatD"
1529,6,0.214521452,"PhiPSII.TreatD"
1530,2,0.427807487,"PhiPSII.TreatD"
1531,2,0.266025641,"PhiPSII.TreatD"
1533,2,0.411192214,"PhiPSII.TreatD"
1534,4,0.303643725,"PhiPSII.TreatD"
1540,2,0.411545624,"PhiPSII.TreatD"
1541,2,0.386892178,"PhiPSII.TreatD"
1544,6,0.435318275,"PhiPSII.TreatD"
1548,2,0.358695652,"PhiPSII.TreatD"
1549,6,0.376923077,"PhiPSII.TreatD"
1550,6,NA,"PhiPSII.TreatD"
1563,6,0.286738351,"PhiPSII.TreatD"
1564,2,0.34591195,"PhiPSII.TreatD"
1566,6,0.456475584,"PhiPSII.TreatD"
1567,4,0.127071823,"PhiPSII.TreatD"
1568,2,0.378752887,"PhiPSII.TreatD"
1573,6,NA,"PhiPSII.TreatD"
1618,6,0.303370787,"PhiPSII.TreatD"
1619,4,0.392215569,"PhiPSII.TreatD"
1621,2,NA,"PhiPSII.TreatD"
1622,4,NA,"PhiPSII.TreatD"
1662,4,NA,"PhiPSII.TreatD"
1666,4,0.381766382,"PhiPSII.TreatD"
2,1,2.367816092,"PhiPSII.TreatW"
5,3,NA,"PhiPSII.TreatW"
92,5,3.128078818,"PhiPSII.TreatW"
93,5,2.663366337,"PhiPSII.TreatW"
95,1,1.564814815,"PhiPSII.TreatW"
97,5,2.044619423,"PhiPSII.TreatW"
156,3,1.882857143,"PhiPSII.TreatW"
157,5,2.495238095,"PhiPSII.TreatW"
158,1,NA,"PhiPSII.TreatW"
293,1,NA,"PhiPSII.TreatW"
295,3,1.687927107,"PhiPSII.TreatW"
1196,1,1.864745011,"PhiPSII.TreatW"
1198,3,NA,"PhiPSII.TreatW"
1200,5,3.50862069,"PhiPSII.TreatW"
1202,5,NA,"PhiPSII.TreatW"
1203,3,2.124293785,"PhiPSII.TreatW"
1210,3,1.070038911,"PhiPSII.TreatW"
1211,1,1.017786561,"PhiPSII.TreatW"
1214,1,2.099273608,"PhiPSII.TreatW"
1215,3,1.117270789,"PhiPSII.TreatW"
1216,5,1.420940171,"PhiPSII.TreatW"
1217,5,2.651090343,"PhiPSII.TreatW"
1218,5,NA,"PhiPSII.TreatW"
1219,1,1.894056848,"PhiPSII.TreatW"
1220,5,1.335347432,"PhiPSII.TreatW"
1222,5,0.56097561,"PhiPSII.TreatW"
1224,1,1.193050193,"PhiPSII.TreatW"
1225,1,4.220994475,"PhiPSII.TreatW"
1226,3,NA,"PhiPSII.TreatW"
1229,1,NA,"PhiPSII.TreatW"
1232,3,1.320939335,"PhiPSII.TreatW"
1236,5,1.313840156,"PhiPSII.TreatW"
1239,1,1.015267176,"PhiPSII.TreatW"
1254,1,1.668329177,"PhiPSII.TreatW"
1255,5,1.426426426,"PhiPSII.TreatW"
1257,1,2.264397906,"PhiPSII.TreatW"
1259,3,1.801724138,"PhiPSII.TreatW"
1260,5,2.751968504,"PhiPSII.TreatW"
1264,3,1.026548673,"PhiPSII.TreatW"
1265,1,1.646258503,"PhiPSII.TreatW"
1266,5,0.997252747,"PhiPSII.TreatW"
1267,3,2.663003663,"PhiPSII.TreatW"
1268,1,1.687344913,"PhiPSII.TreatW"
1271,5,0.56851312,"PhiPSII.TreatW"
1272,3,1.599469496,"PhiPSII.TreatW"
1273,1,1.246636771,"PhiPSII.TreatW"
1275,1,1.29535865,"PhiPSII.TreatW"
1276,3,NA,"PhiPSII.TreatW"
1277,5,NA,"PhiPSII.TreatW"
1278,3,2.189973615,"PhiPSII.TreatW"
1280,3,1.51536643,"PhiPSII.TreatW"
1286,3,1.336956522,"PhiPSII.TreatW"
1287,5,1.261780105,"PhiPSII.TreatW"
1289,1,0.913846154,"PhiPSII.TreatW"
1290,3,NA,"PhiPSII.TreatW"
1291,3,3.767045455,"PhiPSII.TreatW"
1294,5,0.929347826,"PhiPSII.TreatW"
1295,3,1.660049628,"PhiPSII.TreatW"
1297,5,1.322857143,"PhiPSII.TreatW"
1300,1,1.385150812,"PhiPSII.TreatW"
1301,5,NA,"PhiPSII.TreatW"
1302,3,NA,"PhiPSII.TreatW"
1303,1,0.839059675,"PhiPSII.TreatW"
1305,3,1.733021077,"PhiPSII.TreatW"
1306,5,0.520518359,"PhiPSII.TreatW"
1307,1,2.266483516,"PhiPSII.TreatW"
1310,5,1.584444444,"PhiPSII.TreatW"
1311,3,2.659259259,"PhiPSII.TreatW"
1312,1,1.395445135,"PhiPSII.TreatW"
1314,1,1.024714829,"PhiPSII.TreatW"
1315,1,2.465703971,"PhiPSII.TreatW"
1316,3,1.940540541,"PhiPSII.TreatW"
1317,5,NA,"PhiPSII.TreatW"
1323,3,1.550135501,"PhiPSII.TreatW"
1326,5,1.87628866,"PhiPSII.TreatW"
1329,1,1.010309278,"PhiPSII.TreatW"
1330,3,2.808118081,"PhiPSII.TreatW"
1333,5,1.465181058,"PhiPSII.TreatW"
1336,3,1.230769231,"PhiPSII.TreatW"
1340,3,1.664670659,"PhiPSII.TreatW"
1341,5,2.338753388,"PhiPSII.TreatW"
1342,3,NA,"PhiPSII.TreatW"
1345,3,1.78313253,"PhiPSII.TreatW"
1347,5,1.320366133,"PhiPSII.TreatW"
1348,5,3.688259109,"PhiPSII.TreatW"
1349,3,3.102189781,"PhiPSII.TreatW"
1350,3,NA,"PhiPSII.TreatW"
1353,5,NA,"PhiPSII.TreatW"
1354,5,NA,"PhiPSII.TreatW"
1355,1,1.143137255,"PhiPSII.TreatW"
1356,3,1.371991247,"PhiPSII.TreatW"
1358,5,1.711392405,"PhiPSII.TreatW"
1361,1,2.38762215,"PhiPSII.TreatW"
1367,3,2.229166667,"PhiPSII.TreatW"
1368,1,1.012224939,"PhiPSII.TreatW"
1369,5,1.281767956,"PhiPSII.TreatW"
1371,1,NA,"PhiPSII.TreatW"
1372,5,1.523364486,"PhiPSII.TreatW"
1373,5,0.574257426,"PhiPSII.TreatW"
1374,1,1.989830508,"PhiPSII.TreatW"
1375,3,0.762068966,"PhiPSII.TreatW"
1378,5,1.476190476,"PhiPSII.TreatW"
1388,5,0.857808858,"PhiPSII.TreatW"
1390,3,2.896428571,"PhiPSII.TreatW"
1391,1,2.175742574,"PhiPSII.TreatW"
1394,5,0.711943794,"PhiPSII.TreatW"
1396,1,1.546835443,"PhiPSII.TreatW"
1398,5,1.587349398,"PhiPSII.TreatW"
1402,3,1.5,"PhiPSII.TreatW"
1403,1,1.203065134,"PhiPSII.TreatW"
1407,1,2.527272727,"PhiPSII.TreatW"
1410,5,2.197802198,"PhiPSII.TreatW"
1420,5,2.042492918,"PhiPSII.TreatW"
1421,1,1.651629073,"PhiPSII.TreatW"
1425,5,1.317002882,"PhiPSII.TreatW"
1426,1,1.8,"PhiPSII.TreatW"
1427,1,1.310838446,"PhiPSII.TreatW"
1428,5,1.681564246,"PhiPSII.TreatW"
1431,1,2.455737705,"PhiPSII.TreatW"
1432,3,2.707509881,"PhiPSII.TreatW"
1437,5,0.819905213,"PhiPSII.TreatW"
1440,3,1.184761905,"PhiPSII.TreatW"
1443,3,1.240325866,"PhiPSII.TreatW"
1444,5,NA,"PhiPSII.TreatW"
1445,3,1.294520548,"PhiPSII.TreatW"
1451,3,NA,"PhiPSII.TreatW"
1453,1,2.378698225,"PhiPSII.TreatW"
1457,5,1.295180723,"PhiPSII.TreatW"
1458,1,3.571428571,"PhiPSII.TreatW"
1460,1,1.690410959,"PhiPSII.TreatW"
1462,1,2.259818731,"PhiPSII.TreatW"
1465,3,1.476804124,"PhiPSII.TreatW"
1473,5,1.681818182,"PhiPSII.TreatW"
1474,1,1.03814262,"PhiPSII.TreatW"
1475,3,1.432377049,"PhiPSII.TreatW"
1477,1,1.689130435,"PhiPSII.TreatW"
1479,1,1.639566396,"PhiPSII.TreatW"
1484,1,1.688372093,"PhiPSII.TreatW"
1486,3,1.740614334,"PhiPSII.TreatW"
1487,3,1.248917749,"PhiPSII.TreatW"
1488,1,NA,"PhiPSII.TreatW"
1489,1,2.146031746,"PhiPSII.TreatW"
1490,5,0.955503513,"PhiPSII.TreatW"
1491,5,2.688821752,"PhiPSII.TreatW"
1492,3,1.48019802,"PhiPSII.TreatW"
1493,3,NA,"PhiPSII.TreatW"
1496,3,1.248447205,"PhiPSII.TreatW"
1497,5,NA,"PhiPSII.TreatW"
1498,1,1.0475382,"PhiPSII.TreatW"
1499,5,1.585434174,"PhiPSII.TreatW"
1500,1,1.09375,"PhiPSII.TreatW"
1507,3,2.289772727,"PhiPSII.TreatW"
1508,5,2.603125,"PhiPSII.TreatW"
1510,1,3.942408377,"PhiPSII.TreatW"
1512,1,0.738539898,"PhiPSII.TreatW"
1516,3,2.163636364,"PhiPSII.TreatW"
1518,3,0.981515712,"PhiPSII.TreatW"
1520,1,1.352017937,"PhiPSII.TreatW"
1526,5,2.050675676,"PhiPSII.TreatW"
1527,1,0.572727273,"PhiPSII.TreatW"
1528,3,1.769028871,"PhiPSII.TreatW"
1532,3,1.954787234,"PhiPSII.TreatW"
1535,5,2.327935223,"PhiPSII.TreatW"
1542,5,2.903726708,"PhiPSII.TreatW"
1543,1,1.271047228,"PhiPSII.TreatW"
1545,5,NA,"PhiPSII.TreatW"
1546,5,0.620689655,"PhiPSII.TreatW"
1547,3,1.656534954,"PhiPSII.TreatW"
1561,1,2.158054711,"PhiPSII.TreatW"
1562,5,1.958208955,"PhiPSII.TreatW"
1565,1,1.376391982,"PhiPSII.TreatW"
1569,3,1.463265306,"PhiPSII.TreatW"
1570,5,1,"PhiPSII.TreatW"
1571,3,1.762430939,"PhiPSII.TreatW"
1572,1,1.371848739,"PhiPSII.TreatW"
1574,3,NA,"PhiPSII.TreatW"
1575,1,1.393374741,"PhiPSII.TreatW"
1620,1,0.276338515,"PhiPSII.TreatW"
1623,3,1.3625,"PhiPSII.TreatW"
1624,5,3.021126761,"PhiPSII.TreatW"
1625,5,1.405835544,"PhiPSII.TreatW"
1626,3,2.844067797,"PhiPSII.TreatW"
1663,3,1.477386935,"PhiPSII.TreatW"
1664,1,1.082222222,"PhiPSII.TreatW"
1665,5,1.908309456,"PhiPSII.TreatW"
1700,1,1.844155844,"PhiPSII.TreatW"
1,4,1.373753,"RGR.TreatD"
3,2,6.358527,"RGR.TreatD"
4,2,2.115841,"RGR.TreatD"
91,6,5.91252,"RGR.TreatD"
94,2,1.691295,"RGR.TreatD"
96,6,1.591608,"RGR.TreatD"
159,6,5.47866,"RGR.TreatD"
160,4,2.624374,"RGR.TreatD"
294,4,1.944855,"RGR.TreatD"
893,6,2.965522,"RGR.TreatD"
1195,4,2.013344,"RGR.TreatD"
1197,6,0.073,"RGR.TreatD"
1199,2,1.329634,"RGR.TreatD"
1201,4,1.565774,"RGR.TreatD"
1204,2,4.148834,"RGR.TreatD"
1212,4,9.128619,"RGR.TreatD"
1213,2,3.051907,"RGR.TreatD"
1221,6,2.534267,"RGR.TreatD"
1223,6,1.357543,"RGR.TreatD"
1227,2,6.689992,"RGR.TreatD"
1228,4,3.376696,"RGR.TreatD"
1230,2,NA,"RGR.TreatD"
1231,4,NA,"RGR.TreatD"
1233,6,NA,"RGR.TreatD"
1234,6,2.713486,"RGR.TreatD"
1235,4,3.16163,"RGR.TreatD"
1237,2,4.27926,"RGR.TreatD"
1238,2,5.999351,"RGR.TreatD"
1240,4,9.380248,"RGR.TreatD"
1241,4,3.26988,"RGR.TreatD"
1242,2,NA,"RGR.TreatD"
1243,6,4.119561,"RGR.TreatD"
1244,6,7.772525,"RGR.TreatD"
1245,4,NA,"RGR.TreatD"
1246,2,6.914921,"RGR.TreatD"
1251,6,3.459642,"RGR.TreatD"
1252,6,2.203979,"RGR.TreatD"
1253,2,2.603011,"RGR.TreatD"
1256,6,1.222177,"RGR.TreatD"
1258,4,4.346746,"RGR.TreatD"
1261,2,1.470335,"RGR.TreatD"
1262,6,5.033502,"RGR.TreatD"
1269,6,NA,"RGR.TreatD"
1270,6,NA,"RGR.TreatD"
1274,6,1.00938,"RGR.TreatD"
1279,2,NA,"RGR.TreatD"
1281,4,NA,"RGR.TreatD"
1282,6,1.276,"RGR.TreatD"
1283,2,NA,"RGR.TreatD"
1284,4,1.303559,"RGR.TreatD"
1285,6,NA,"RGR.TreatD"
1288,6,NA,"RGR.TreatD"
1292,6,NA,"RGR.TreatD"
1296,2,1.557994,"RGR.TreatD"
1298,4,0.802658,"RGR.TreatD"
1299,4,NA,"RGR.TreatD"
1304,6,3.096443,"RGR.TreatD"
1308,6,NA,"RGR.TreatD"
1309,2,1.470335,"RGR.TreatD"
1313,4,7.730028,"RGR.TreatD"
1324,4,4.888192,"RGR.TreatD"
1325,4,3.385918,"RGR.TreatD"
1327,6,4.470248,"RGR.TreatD"
1328,2,6.358527,"RGR.TreatD"
1331,6,3.207121,"RGR.TreatD"
1332,6,0.436026,"RGR.TreatD"
1334,6,5.454355,"RGR.TreatD"
1337,4,NA,"RGR.TreatD"
1338,4,2.686649,"RGR.TreatD"
1339,2,7.193533,"RGR.TreatD"
1343,2,10.179369,"RGR.TreatD"
1344,4,2.462755,"RGR.TreatD"
1346,2,2.360239,"RGR.TreatD"
1351,4,4.513031,"RGR.TreatD"
1352,2,8.380555,"RGR.TreatD"
1357,4,4.287578,"RGR.TreatD"
1359,4,10.282812,"RGR.TreatD"
1360,6,1.660097,"RGR.TreatD"
1362,6,NA,"RGR.TreatD"
1363,2,10.364502,"RGR.TreatD"
1364,2,2.713486,"RGR.TreatD"
1365,4,3.846162,"RGR.TreatD"
1366,6,7.566691,"RGR.TreatD"
1370,4,6.235402,"RGR.TreatD"
1376,2,1.799545,"RGR.TreatD"
1377,2,1.651568,"RGR.TreatD"
1379,4,2.479715,"RGR.TreatD"
1380,2,2.449052,"RGR.TreatD"
1381,4,0.783579,"RGR.TreatD"
1382,6,7.850396,"RGR.TreatD"
1383,2,1.103703,"RGR.TreatD"
1384,6,1.528563,"RGR.TreatD"
1385,2,5.296609,"RGR.TreatD"
1386,4,1.210167,"RGR.TreatD"
1387,6,1.944855,"RGR.TreatD"
1389,4,1.823582,"RGR.TreatD"
1392,2,0.87269,"RGR.TreatD"
1393,2,4.063751,"RGR.TreatD"
1395,4,2.038995,"RGR.TreatD"
1397,6,3.300719,"RGR.TreatD"
1399,4,1.934081,"RGR.TreatD"
1400,2,3.523616,"RGR.TreatD"
1401,2,1.34721,"RGR.TreatD"
1408,6,NA,"RGR.TreatD"
1409,2,3.114788,"RGR.TreatD"
1417,2,NA,"RGR.TreatD"
1418,4,1.722372,"RGR.TreatD"
1419,2,3.474056,"RGR.TreatD"
1423,4,5.025714,"RGR.TreatD"
1424,4,2.611186,"RGR.TreatD"
1429,2,6.24859,"RGR.TreatD"
1430,2,5.344258,"RGR.TreatD"
1433,6,5.033502,"RGR.TreatD"
1434,4,5.139248,"RGR.TreatD"
1435,2,4.513031,"RGR.TreatD"
1436,4,2.070321,"RGR.TreatD"
1438,4,6.677956,"RGR.TreatD"
1439,6,4.270304,"RGR.TreatD"
1441,4,2.055583,"RGR.TreatD"
1442,2,8.808896,"RGR.TreatD"
1446,2,10.695084,"RGR.TreatD"
1447,4,1.161608,"RGR.TreatD"
1448,2,3.051907,"RGR.TreatD"
1449,6,1.048816,"RGR.TreatD"
1450,6,5.928318,"RGR.TreatD"
1452,4,5.176241,"RGR.TreatD"
1454,6,4.829327,"RGR.TreatD"
1455,2,7.496258,"RGR.TreatD"
1456,6,1.190613,"RGR.TreatD"
1459,6,1.165978,"RGR.TreatD"
1461,4,0.849682,"RGR.TreatD"
1463,6,1.581572,"RGR.TreatD"
1464,6,3.940839,"RGR.TreatD"
1466,4,9.037026,"RGR.TreatD"
1467,4,NA,"RGR.TreatD"
1468,6,0.264434,"RGR.TreatD"
1469,4,0.827856,"RGR.TreatD"
1470,6,3.620566,"RGR.TreatD"
1471,2,4.457982,"RGR.TreatD"
1476,2,8.105534,"RGR.TreatD"
1478,6,NA,"RGR.TreatD"
1480,4,3.93309,"RGR.TreatD"
1481,6,2.608066,"RGR.TreatD"
1482,4,3.68891,"RGR.TreatD"
1483,4,NA,"RGR.TreatD"
1485,2,0.701705,"RGR.TreatD"
1494,4,3.393005,"RGR.TreatD"
1495,2,1.586373,"RGR.TreatD"
1504,2,4.156984,"RGR.TreatD"
1505,6,2.218575,"RGR.TreatD"
1506,4,6.599277,"RGR.TreatD"
1509,2,7.769657,"RGR.TreatD"
1511,4,3.26988,"RGR.TreatD"
1513,4,NA,"RGR.TreatD"
1514,2,1.825106,"RGR.TreatD"
1517,4,5.983366,"RGR.TreatD"
1519,6,4.236019,"RGR.TreatD"
1521,6,1.555675,"RGR.TreatD"
1525,4,2.624374,"RGR.TreatD"
1529,6,1.845497,"RGR.TreatD"
1530,2,2.134617,"RGR.TreatD"
1531,2,5.589897,"RGR.TreatD"
1533,2,3.645041,"RGR.TreatD"
1534,4,2.808925,"RGR.TreatD"
1540,2,4.346746,"RGR.TreatD"
1541,2,11.056668,"RGR.TreatD"
1544,6,7.660218,"RGR.TreatD"
1548,2,7.226516,"RGR.TreatD"
1549,6,2.046617,"RGR.TreatD"
1550,6,1.432913,"RGR.TreatD"
1563,6,2.833854,"RGR.TreatD"
1564,2,3.770943,"RGR.TreatD"
1566,6,0.569497,"RGR.TreatD"
1567,4,NA,"RGR.TreatD"
1568,2,6.235402,"RGR.TreatD"
1573,6,NA,"RGR.TreatD"
